date,close,Volume BTC,Volume USDT,7day_MA,50day_MA,200day_MA,24h_vBTC,24h_vUSDT,Label,7day_wma,50day_wma,200day_wma
2018-11-28 12:00:00,4044.61,3533.635,14252601.305,4161.581488095238,6001.776916666667,6694.426810416666,41093.67,170910037.25500005,1.0,4367.718305860805,6048.333491437691,7381.712538013782
2018-11-29 01:00:00,4221.54,4175.935,17738613.795,4156.784642857143,5997.777916666667,6692.649783333333,41594.535,173553493.935,1.0,4361.601791701888,6044.849820989455,7379.975071788428
2018-11-29 02:00:00,4246.445,2562.9,10885681.21,4152.394464285714,5993.824933333333,6690.865908333333,40547.74,169460014.205,0.0,4355.885420540997,6041.410581230917,7378.248084043254
2018-11-29 03:00:00,4217.415,1891.39,8024620.57,4147.845,5989.84975,6689.069310416666,39332.08,164678875.315,1.0,4349.918827486616,6037.92593625451,7376.509101968339
2018-11-29 04:00:00,4267.27,2412.86,10243839.47,4144.245238095238,5985.964008333333,6687.3105354166655,37725.885,158487304.105,1.0,4344.647435193012,6034.527293137665,7374.7909985836295
2018-11-29 05:00:00,4275.945,2767.51,11888070.295,4140.301190476191,5982.121,6685.568012499999,36127.02,152179800.53000003,0.0,4339.5789081431385,6031.146004184013,7373.076614990367
2018-11-29 06:00:00,4254.860000000001,2376.015,10165353.08,4136.516904761905,5978.201933333334,6683.784516666667,35705.435,150574699.35500002,0.0,4334.361449704142,6027.732505696642,7371.353551069222
2018-11-29 07:00:00,4228.865,2486.4700000000003,10498019.24,4132.538988095238,5974.239258333334,6681.98591875,34263.345,144281026.335,1.0,4328.937921597632,6024.278715903414,7369.619765692912
2018-11-29 08:00:00,4245.565,1920.86,8150612.695,4128.592083333333,5970.295233333333,6680.185320833333,32999.185,138973317.85000002,1.0,4323.817464778811,6020.855770927005,7367.8930527949915
2018-11-29 09:00:00,4301.325,4677.905000000001,20081573.235,4125.618809523809,5966.4641,6678.390870833333,34986.58,147675356.54000002,1.0,4319.458005424062,6017.528764536495,7366.1896860337265
2018-11-29 10:00:00,4307.645,2567.955,11102898.085,4122.716964285714,5962.64475,6676.586514583333,34293.045,145182695.8,1.0,4315.272104113835,6014.215253892589,7364.489064923105
2018-11-29 11:00:00,4341.09,3030.1400000000003,13249705.79,4121.241726190476,5958.860733333333,6674.804737500001,34403.575000000004,146281588.77,0.0,4311.5750084530855,6010.960427713016,7362.802486099683
2018-11-29 12:00:00,4276.01,3097.78,13407288.315,4117.5610119047615,5954.95455,6673.0478,33967.72,145436275.78,0.0,4307.201473654551,6007.60015949903,7361.088903778293
2018-11-30 01:00:00,4142.635,2714.21,11122924.775,4115.25369047619,5951.294925,6671.15723125,32505.995000000003,138820586.76000002,1.0,4301.352497182304,6004.020689918125,7359.319862444022
2018-11-30 02:00:00,4176.37,2831.995,11746774.245,4113.163571428571,5947.736383333334,6669.28375625,32775.09,139681679.79500002,0.0,4296.011657156945,6000.500999472663,7357.565015409552
2018-11-30 03:00:00,4159.73,2393.47,9892089.395,4110.757261904762,5944.140425,6667.43799375,33277.17,141549148.62,1.0,4290.5810288109315,5996.957087059394,7355.803376203741
2018-11-30 04:00:00,4189.305,1834.215,7578632.805,4109.130654761905,5940.577316666666,6665.611439583334,32698.525,138883941.955,0.0,4285.608058608059,5993.465800548154,7354.054201394242
2018-11-30 05:00:00,4184.735,1977.27,8308818.755,4107.157797619047,5937.018541666666,6663.7893770833325,31908.285000000003,135304690.41500002,0.0,4280.686051704706,5989.970211365528,7352.303263910294
2018-11-30 06:00:00,4153.51,1496.985,6277522.045,4104.64261904762,5933.448958333333,6661.95439375,31029.255,131416859.38,0.0,4275.499364257537,5986.425922509021,7350.539460161079
2018-11-30 07:00:00,4129.805,1931.575,8075415.345000001,4101.857380952381,5929.832816666667,6660.107683333334,30474.36,128994255.485,0.0,4270.139061355311,5982.8454799195115,7348.765921921216
2018-11-30 08:00:00,4125.405,1831.42,7644395.305,4098.822976190476,5926.204525,6658.235279166666,30384.92,128488038.095,0.0,4264.832692307693,5979.26106296142,7346.990691494828
2018-11-30 09:00:00,4111.450000000001,2410.79,9914961.33,4095.411726190476,5922.547558333334,6656.384164583333,28117.805,118321426.19,0.0,4259.467104818259,5975.65670098529,7345.209789731306
2018-11-30 10:00:00,4048.23,3481.3500000000004,14246762.085,4090.911547619048,5918.795975,6654.530675,29031.2,121465290.19,0.0,4253.457640884756,5971.950398980015,7343.402693084776
2018-11-30 11:00:00,4032.055,4071.19,16428506.55,4086.4301785714288,5915.070825,6652.652708333333,30072.25,124644090.95000002,1.0,4247.367846928713,5968.2205702262,7341.589010088176
2018-11-30 12:00:00,4134.49,3830.43,15582659.81,4083.525952380952,5911.253524999999,6650.815833333333,30804.9,126819462.445,0.0,4242.605179980276,5964.664770607827,7339.818157910245
2018-12-01 01:00:00,4113.139999999999,1693.8449999999998,7039999.569999999,4079.677142857143,5907.612375000001,6648.895316666667,29784.535,122736537.24000002,1.0,4237.698586925894,5961.0767848667765,7338.038556687411
2018-12-01 02:00:00,4113.375,1338.655,5527703.835,4076.2018452380953,5903.958350000001,6647.0347833333335,28291.195,116517466.83,1.0,4232.900837207665,5957.492396086595,7336.259203359976
2018-12-01 03:00:00,4124.695,1285.795,5328149.845,4072.830357142857,5900.291341666666,6645.1639875,27183.52,111953527.28000002,1.0,4228.3420882642995,5953.930070233138,7334.484715220787
2018-12-01 04:00:00,4140.305,2385.64,10003382.615,4069.8553571428574,5896.657683333333,6643.298929166666,27734.945,114378277.09,0.0,4224.071181318682,5950.396920496808,7332.716878587361
2018-12-01 05:00:00,4122.775,1894.055,7835056.324999999,4066.754226190476,5893.007833333334,6641.41885,27651.73,113904514.66,0.0,4219.697202380952,5946.83774621149,7330.941887076911
2018-12-01 06:00:00,4116.52,1125.44,4613682.79,4063.643095238096,5889.335258333333,6639.541816666667,27280.185,112240675.40500002,1.0,4215.352994153282,5943.2713776991395,7329.164435300371
2018-12-01 07:00:00,4136.4,930.74,3829161.96,4061.340178571428,5885.684983333333,6637.660964583333,26279.35,107994422.02,0.0,4211.348746830094,5939.741341749931,7327.395408934336
2018-12-01 08:00:00,4108.5650000000005,2280.875,9453306.5,4058.4535119047614,5881.990208333334,6635.78334375,26728.805,109803333.215,1.0,4207.1199394195555,5936.168132396614,7325.614932076649
2018-12-01 09:00:00,4130.025,1322.4,5469783.85,4057.288095238096,5878.3559000000005,6633.9259125,25640.415,105358155.735,1.0,4203.251288743308,5932.633873730225,7323.84354130433
2018-12-01 10:00:00,4196.705,2506.02,10402556.63,4058.044047619048,5874.831758333333,6632.083885416667,24665.085,101513950.28000002,0.0,4200.275733305157,5929.213861656951,7322.100075553704
2018-12-01 11:00:00,4182.945,1992.835,8336532.585,4058.3119642857146,5871.297083333333,6630.2388625,22586.73,93421976.315,0.0,4197.23572485207,5925.774080759089,7320.351016581614
2018-12-01 12:00:00,4109.495,2012.86,8366749.425,4054.272678571429,5867.667208333333,6628.31445,20769.16,86206065.93,1.0,4193.427862778247,5922.215153129337,7318.571500678678
2018-12-02 01:00:00,4215.625,1264.705,5330699.720000001,4057.5316071428574,5864.165208333333,6626.63970625,20340.02,84496766.08000001,1.0,4190.981869540716,5918.836184686373,7316.836350194403
2018-12-02 02:00:00,4229.115,1790.31,7586460.65,4061.453452380953,5860.6757333333335,6625.004585416667,20791.675,86555522.89500001,0.0,4188.795401873767,5915.4828713988345,7315.1069539640175
2018-12-02 03:00:00,4187.405000000001,1940.25,8141378.75,4065.774404761904,5857.1336833333335,6623.331629166667,21446.13,89368751.80000001,0.0,4186.215837912087,5912.063256827645,7313.360310644051
2018-12-02 04:00:00,4185.07,1081.095,4524431.995,4069.9380952380952,5853.573641666667,6621.648329166666,20141.585,83889801.18,0.0,4183.7121037616225,5908.642962454898,7311.612825749409
2018-12-02 05:00:00,4158.33,1864.555,7737145.109999999,4073.79625,5849.9735083333335,6619.950435416667,20112.085000000003,83791889.96500002,1.0,4180.9955804451965,5905.181386379406,7309.854334501929
2018-12-02 06:00:00,4163.5,932.255,3875931.805,4077.787261904762,5846.389366666667,6618.250808333333,19918.9,83054138.98,1.0,4178.44616265145,5901.731743644185,7308.09813467333
2018-12-02 07:00:00,4179.99,1080.905,4510770.79,4081.0263690476186,5842.81895,6616.568629166666,20069.065,83735747.81000002,1.0,4176.19829177233,5898.312905197058,7306.348942180884
2018-12-02 08:00:00,4203.75,1429.815,5997258.279999999,4084.095833333333,5839.3014416666665,6614.8900791666665,19218.005,80279699.59000002,1.0,4174.33684418146,5894.936963107132,7304.609784188625
2018-12-02 09:00:00,4212.59,2011.625,8493327.565000001,4087.113928571429,5835.784158333333,6613.211535416667,19907.23,83303243.305,0.0,4172.681732178077,5891.579023730224,7302.874442074568
2018-12-02 10:00:00,4158.219999999999,2148.25,8940495.085,4089.676666666666,5832.165041666666,6611.480116666668,19549.46,81841181.76000002,0.0,4170.484355100029,5888.1338682001115,7301.11658259998
2018-12-02 11:00:00,4156.515,1603.75,6656197.245,4091.562202380952,5828.542416666667,6609.73595625,19160.375,80160846.42000002,1.0,4168.370611792055,5884.689272023314,7299.358149221953
2018-12-02 12:00:00,4193.105,1161.14,4860169.165,4094.927976190476,5824.9954333333335,6607.9894020833335,18308.655,76654266.16000001,0.0,4166.7947037898,5881.309008423536,7297.615092453397
2018-12-03 01:00:00,4087.11,1241.71,5068366.529999999,4095.8336309523806,5821.223058333333,6606.2194875000005,18285.66,76391932.97000001,0.0,4164.067057621865,5877.755461219816,7295.828015953707
2018-12-03 02:00:00,3999.035,3282.41,13212152.82,4095.805357142857,5817.298958333334,6604.4101270833335,19777.76,82017625.14000002,0.0,4160.390356790645,5874.058887225922,7294.004391781662
2018-12-03 03:00:00,3958.93,4196.15,16514066.005,4095.595357142857,5813.277275,6602.590097916667,22033.66,90390312.39500004,1.0,4156.3363560157795,5870.299331341938,7292.164211767945
2018-12-03 04:00:00,3967.415,2657.355,10420634.165,4095.4010714285714,5809.233241666667,6600.787724999999,23609.92,96286514.565,0.0,4152.484086010144,5866.557747640854,7290.327728994391
2018-12-03 05:00:00,3967.41,1451.1750000000002,5728220.035,4095.191547619048,5805.209975,6598.983622916667,23196.54,94277589.49,0.0,4148.729373767259,5862.819982341104,7288.491406614508
2018-12-03 06:00:00,3963.155,1212.19,4791526.42,4093.995476190476,5801.166908333334,6597.1987104166665,23476.475,95193184.10500002,0.0,4145.019678078332,5859.07895472523,7286.653473897798
2018-12-03 07:00:00,3952.085,1206.115,4749449.18,4093.484821428571,5797.100149999999,6595.42635,23601.685,95431862.49500002,1.0,4141.270622710623,5855.323277532611,7284.811094568406
2018-12-03 08:00:00,3980.02,1606.04,6350344.58,4094.250892857143,5793.110191666667,6593.652608333333,23777.91,95784948.79500002,1.0,4137.944984150466,5851.617921856787,7282.980525140595
2018-12-03 09:00:00,3984.905,1334.715,5312448.4,4095.163154761905,5789.154066666667,6591.89006875,23101.0,92604069.63000004,0.0,4134.762217878276,5847.924488086317,7281.152162687459
2018-12-03 10:00:00,3973.77,1044.255,4150623.805,4095.8695238095233,5785.179125000001,6590.134635416666,21997.005,87814198.35000001,0.0,4131.527156593405,5844.216266999723,7279.3193316323
2018-12-03 11:00:00,3955.89,1183.57,4691388.79,4095.8200595238095,5781.188650000001,6588.37908125,21576.825,85849389.89500003,1.0,4128.163884544942,5840.482078982791,7277.479223155766
2018-12-03 12:00:00,4095.48,1372.025,5617687.119999999,4095.905297619048,5777.425841666667,6586.62489375,21787.71,86606907.85000001,0.0,4126.534669977458,5836.984181085207,7275.697440512828
2018-12-04 01:00:00,3956.445,1713.96,6811744.984999999,4097.626071428572,5772.911683333334,6584.927060416667,22259.960000000003,88350286.305,1.0,4123.357144618201,5833.258365535665,7273.857880430292
2018-12-04 02:00:00,3967.24,1603.795,6382657.52,4099.286964285714,5768.500766666667,6583.23488125,20581.345,81520791.00500001,0.0,4120.3658407297835,5829.554372578407,7272.023007921962
2018-12-04 03:00:00,3945.755,2982.875,11831940.67,4101.118095238095,5764.004516666667,6581.523739583333,19368.07,76838665.67000002,0.0,4117.188636235559,5825.818350541216,7270.179369077621
2018-12-04 04:00:00,3925.065,1558.375,6130935.445,4102.397023809524,5759.446308333334,6579.7975875,18269.09,72548966.95000002,0.0,4113.837534516765,5822.0516217874,7268.3272993226265
2018-12-04 05:00:00,3885.435,2054.91,8024756.609999999,4103.110773809523,5754.6064750000005,6578.05651875,18872.825,74845503.525,1.0,4110.081522612003,5818.222659256176,7266.458910307314
2018-12-04 06:00:00,3977.52,3220.72,12661556.68,4104.493630952381,5749.383508333333,6576.3481125,20881.355,82715533.78500001,1.0,4107.47248872922,5814.55084061199,7264.629075851821
2018-12-04 07:00:00,3993.82,1730.24,6903026.36,4106.375238095237,5744.7055,6574.611258333334,21405.48,84869110.96500002,0.0,4105.107934629474,5810.909878143213,7262.806216851956
2018-12-04 08:00:00,3955.86,1462.035,5812384.585,4108.22505952381,5740.018349999999,6572.853347916666,21261.475,84331150.97000001,1.0,4102.341961820231,5807.2094192825425,7260.967728474972
2018-12-04 09:00:00,3974.295,1493.125,5913224.3100000005,4109.982380952381,5735.376083333334,6571.1045,21419.885,84931926.88000001,0.0,4099.8328353057195,5803.54340741743,7259.137108180154
2018-12-04 10:00:00,3962.46,1233.525,4905099.175,4111.352857142857,5730.601166666667,6569.347789583333,21609.155,85686402.25000001,1.0,4097.225565652296,5799.861431029697,7257.30174453109
2018-12-04 11:00:00,3973.95,1136.22,4500364.635,4113.2325,5725.778766666666,6567.5986625000005,21561.805,85495378.09500001,0.0,4094.794119470273,5796.202358270885,7255.47135784472
2018-12-04 12:00:00,3942.9,1719.9450000000002,6757258.1850000005,4114.578333333334,5721.282358333334,6565.89639375,21909.725,86634949.16000001,0.0,4092.0347640180325,5792.495360768804,7253.628225314604
2018-12-05 01:00:00,3909.955,1360.315,5329404.6850000005,4112.946130952381,5716.570316666666,6564.092860416667,21556.08,85152608.86000001,0.0,4088.944506903353,5788.737356022759,7251.771557848627
2018-12-05 02:00:00,3887.39,2081.7650000000003,8081803.005,4110.660892857142,5711.829325000001,6562.275004166667,22034.050000000003,86851754.34500001,0.0,4085.6298496055233,5784.945636136552,7249.905692263766
2018-12-05 03:00:00,3882.41,1245.2600000000002,4841054.365,4108.154047619048,5707.091075,6560.448008333333,20296.435,79860868.04,0.0,4082.3034411101717,5781.149519150707,7248.037957337883
2018-12-05 04:00:00,3822.745,2847.69,10913288.035,4104.197678571429,5702.270725,6558.602425,21585.75,84643220.63000003,1.0,4078.3238771484926,5777.25796608382,7246.145573134936
2018-12-05 05:00:00,3846.385,2626.95,9987195.625,4100.466011904762,5697.370425,6556.763204166668,22157.79,86605659.64500003,1.0,4074.680967173852,5773.4098082223145,7244.263248403108
2018-12-05 06:00:00,3848.775,1397.885,5356147.315,4096.492261904762,5692.494491666666,6554.928943750001,20334.955,79300250.28000002,0.0,4071.114795364892,5769.569630745212,7242.382129073805
2018-12-05 07:00:00,3812.54,1694.515,6491767.915,4091.647678571429,5687.553958333333,6553.0876333333335,20299.230000000003,78888991.83500001,1.0,4067.1709851366572,5765.673102900361,7240.486122027527
2018-12-05 08:00:00,3843.47,1469.49,5631998.14,4087.46625,5682.724158333333,6551.25970625,20306.685,78708605.39000002,1.0,4063.6486024232177,5761.832126762421,7238.60320907797
2018-12-05 09:00:00,3845.565,1210.775,4650279.6850000005,4083.8515476190473,5677.889266666667,6549.4508375,20024.335000000003,77445660.76500002,0.0,4060.2071329952105,5757.998621267001,7236.721377609265
2018-12-05 10:00:00,3838.75,1344.55,5197933.87,4079.953571428571,5673.039925,6547.62395,20135.36,77738495.46000002,1.0,4056.741969216681,5754.157750624479,7234.836918072188
2018-12-05 11:00:00,3843.92,1475.1,5655492.025,4075.98,5668.148816666667,6545.76676875,20474.24,78893622.85000001,1.0,4053.3949992955763,5750.329509908411,7232.95482413473
2018-12-05 12:00:00,3924.21,1407.875,5522845.37,4074.5466666666666,5663.446466666666,6543.955058333333,20162.17,77659210.03500001,0.0,4051.054468512257,5746.639091708298,7231.10639429893
2018-12-06 01:00:00,3757.545,2111.975,7948699.495,4069.0229166666654,5658.485825,6542.071964583334,20913.83,80278504.84500001,0.0,4046.7879705550854,5742.674972335553,7229.188731854908
2018-12-06 02:00:00,3743.66,4245.905,15800410.115,4063.037380952381,5653.466091666667,6540.1672875,23077.97,87997111.95500001,0.0,4042.4182216821637,5738.6922286219815,7227.265520820749
2018-12-06 03:00:00,3731.78,2980.09,11070974.7,4057.256011904761,5648.417375,6538.256566666667,24812.8,94227032.29000002,0.0,4037.9692758523524,5734.69417666528,7225.33759939075
2018-12-06 04:00:00,3704.225,2249.245,8291175.455,4050.553095238096,5643.317975,6536.309020833333,24214.355,91604919.71,1.0,4033.255364539307,5730.654722640855,7223.398441773413
2018-12-06 05:00:00,3768.995,4376.315,16465985.5,4044.517976190477,5638.343016666667,6534.382589583333,25963.72,98083709.585,0.0,4029.3689246970976,5726.727650430198,7221.486507318791
2018-12-06 06:00:00,3760.96,2065.15,7710724.084999999,4038.638214285714,5633.3558416666665,6532.45256875,26630.985,100438286.35500002,1.0,4025.4464444209643,5722.791651311407,7219.571464960425
2018-12-06 07:00:00,3776.885,1634.85,6106847.685,4033.2575,5628.428175,6530.5281395833335,26571.32,100053366.125,0.0,4021.769609397013,5718.8866526436295,7217.6632948292045
2018-12-06 08:00:00,3776.715,1408.375,5300485.0,4027.675952380953,5623.47635,6528.5915625,26510.205,99721852.985,0.0,4018.146139053254,5714.985856161532,7215.7552918602005
2018-12-06 09:00:00,3762.51,1265.06,4764831.855,4021.2614880952383,5618.523825,6526.640525,26564.49,99836405.15500002,0.0,4014.410943575655,5711.065880877048,7213.841610410158
2018-12-06 10:00:00,3722.565,1967.835,7395325.265000001,4014.29625,5613.527108333334,6524.686489583334,27187.775,102033796.55,0.0,4010.25857495069,5707.083873917568,7211.911533323787
2018-12-06 11:00:00,3662.77,3331.21,12098326.385,4006.221011904762,5608.4092083333335,6522.698506250001,29043.885,108476630.91000004,1.0,4005.456958298111,5703.006850138773,7209.956800099807
2018-12-06 12:00:00,3784.83,1647.045,6244800.13,4000.373630952381,5603.485325,6520.83974375,29283.055,109198585.67000002,0.0,4002.156350380389,5699.137795115183,7208.053176862027
2018-12-07 01:00:00,3404.63,4019.665,13650295.114999998,3991.587857142857,5597.951075,6518.7287541666665,31190.745,114900181.29,0.0,3994.4127134404066,5694.640026033861,7205.991401864629
2018-12-07 02:00:00,3401.295,3434.8,11694140.805,3982.360773809524,5592.410425,6516.622527083333,30379.64,110793911.98000002,0.0,3986.695248661594,5690.141805037469,7203.928540968897
2018-12-07 03:00:00,3343.795,3034.685,10258528.515,3972.6472619047618,5586.761616666667,6514.495564583332,30434.235,109981465.79500002,0.0,3978.3642762045647,5685.552896190674,7201.842027939491
2018-12-07 04:00:00,3336.04,4542.795,15055728.34,3962.489345238095,5581.103166666667,6512.359908333333,32727.785,116746018.68,1.0,3970.013243519301,5680.956162878156,7199.752595179393
2018-12-07 05:00:00,3353.49,4058.6,13498571.655,3952.593571428571,5575.545641666667,6510.239697916667,32410.070000000003,113778604.835,0.0,3961.9384506198926,5676.393596967805,7197.670741996458
2018-12-07 06:00:00,3324.075,2581.405,8605396.760000002,3942.7193452380952,5569.946500000001,6508.105145833333,32926.325,114673277.51,1.0,3953.5857797971257,5671.78716296142,7195.576942520221
2018-12-07 07:00:00,3445.33,5287.905,18149811.285,3934.5708333333337,5564.54815,6506.0181625,36579.380000000005,126716241.11,0.0,3946.7413894759093,5667.387793449902,7193.53396696218
2018-12-07 08:00:00,3366.32,3904.79,13300795.755,3925.534107142858,5559.040583333333,6503.894545833334,39075.795,134716551.865,1.0,3939.0266663144553,5662.861825444075,7191.458382279298
2018-12-07 09:00:00,3389.97,2507.39,8451585.775,3916.9450595238095,5553.593716666666,6501.796608333334,40318.12499999999,138403305.78500003,1.0,3931.6632516201744,5658.380367464613,7189.392964506525
2018-12-07 10:00:00,3399.5,1825.135,6189138.965,3909.222083333333,5548.150299999999,6499.701452083334,40175.425,137197119.485,1.0,3924.483625669202,5653.919902740771,7187.3318323027315
2018-12-07 11:00:00,3400.585,2208.555,7521612.925,3901.704583333333,5542.705591666667,6497.607691666666,39052.77,132620406.025,0.0,3917.389166314455,5649.466342887871,7185.271471985435
2018-12-07 12:00:00,3383.5,4357.655,15032729.74,3892.764226190476,5537.129499999999,6495.478779166667,41763.38,141408335.63500002,1.0,3910.1635168357275,5644.9894108798235,7183.20430278371
2018-12-08 01:00:00,3387.175,2025.98,6883731.57,3884.1217857142856,5531.78975,6493.45488125,39769.695,134641772.09000003,0.0,3903.0514447731753,5640.523730967248,7181.138965314951
2018-12-08 02:00:00,3382.755,1969.38,6647093.25,3875.423928571429,5526.437816666667,6491.4243,38304.275,129594724.535,1.0,3895.960977740209,5636.055630051346,7179.072108556375
2018-12-08 03:00:00,3405.635,1965.975,6691082.71,3866.863690476191,5521.126083333334,6489.393952083333,37235.565,126027278.73000002,1.0,3889.21331043956,5631.630563003053,7177.0151083611045
2018-12-08 04:00:00,3407.0550000000003,2940.665,10066717.885,3858.134523809524,5515.801733333334,6487.376085416667,35633.435,121038268.275,0.0,3882.553049802762,5627.212769476826,7174.959031502984
2018-12-08 05:00:00,3404.34,1937.445,6613054.69,3849.581726190476,5510.512933333333,6485.357683333334,33512.28,114152751.31000002,1.0,3875.9299144125107,5622.79535466972,7172.902154868341
2018-12-08 06:00:00,3413.535,1331.28,4536563.15,3841.212857142857,5505.237183333334,6483.333845833334,32262.155,110083917.70000002,0.0,3869.484553747535,5618.398126602831,7170.849441052213
2018-12-08 07:00:00,3403.9350000000004,1600.565,5447756.11,3832.493035714286,5499.957583333333,6481.316091666667,28574.815,97381862.52500002,0.0,3862.993512609185,5613.989752296698,7168.793059478929
2018-12-08 08:00:00,3363.48,1737.59,5872959.49,3823.622976190477,5494.630033333334,6479.300845833333,26407.615,89954026.26000002,0.0,3856.088937376727,5609.5188483139045,7166.7201583064325
2018-12-08 09:00:00,3350.255,2003.605,6695599.545,3814.34,5489.2632416666665,6477.29969375,25903.83,88198040.03000002,1.0,3849.0974196956895,5605.030867769913,7164.64208425675
2018-12-08 10:00:00,3427.81,2197.825,7396999.685,3805.186488095238,5484.023999999999,6475.346916666666,26276.52,89405900.75000001,0.0,3843.085537475345,5600.677006362755,7162.59664991408
2018-12-08 11:00:00,3411.585,2577.21,8828434.15,3796.0036309523807,5478.780366666666,6473.39771875,26645.175,90712721.97500002,1.0,3836.9313331220064,5596.300998091867,7160.544786281939
2018-12-08 12:00:00,3418.61,2778.26,9433757.625,3787.778809523809,5473.47205,6471.379952083334,25065.78,85113749.86000001,1.0,3830.9130159904207,5591.941567540937,7158.496175566724
2018-12-09 01:00:00,3459.115,1596.795,5511537.225,3778.772738095238,5468.276208333334,6469.52996875,24636.595,83741555.51500002,1.0,3825.4466166525776,5587.654477463225,7156.464760869263
2018-12-09 02:00:00,3475.33,2655.045,9301309.515,3769.799107142857,5463.12935,6467.691989583333,25322.26,86395771.78000002,1.0,3820.2061175683284,5583.399216562587,7154.440418310856
2018-12-09 03:00:00,3499.805,2304.36,8121194.98,3761.613392857143,5458.032208333334,6465.89045,25660.645,87825884.05000001,1.0,3815.2851556776563,5579.1895272550655,7152.426594681665
2018-12-09 04:00:00,3506.8900000000003,1938.72,6888471.065,3753.539821428572,5452.941925,6464.121825,24658.7,84647637.23000002,0.0,3810.4709083544662,5574.996447293921,7150.416044741546
2018-12-09 05:00:00,3489.965,2952.805,10603443.965,3745.583095238095,5447.816016666668,6462.366302083334,25674.06,88638026.50500003,1.0,3805.479500563539,5570.780029274216,7148.398768776907
2018-12-09 06:00:00,3513.17,1393.96,4914750.54,3737.841071428572,5442.707841666666,6460.6166229166665,25736.74,89016213.89500003,0.0,3800.786960059172,5566.607162316125,7146.39148192781
2018-12-09 07:00:00,3498.77,1313.37,4619226.99,3729.7313095238096,5437.573633333333,6458.860279166666,25449.545,88187684.77500002,1.0,3795.946200690336,5562.415187163475,7144.378517803582
2018-12-09 08:00:00,3510.24,946.795,3341181.735,3721.4752380952377,5432.454575,6457.109127083333,24658.75,85655907.02000003,0.0,3791.2700014088487,5558.247180592562,7142.370658930432
2018-12-09 09:00:00,3481.36,1258.595,4434527.13,3712.770119047619,5427.282908333334,6455.333652083333,23913.74,83394834.60500002,0.0,3786.282716962524,5554.035923577574,7140.351096351887
2018-12-09 10:00:00,3470.545,1481.215,5153897.495,3704.583511904762,5422.097491666666,6453.575756249999,23197.13,81151732.41500002,1.0,3781.20109537898,5549.81152401471,7138.327358063423
2018-12-09 11:00:00,3494.205,1332.865,4633408.79,3696.698869047619,5416.932683333333,6451.836685416667,21952.785,76956707.055,0.0,3776.4327511270776,5545.631408985568,7136.313801458029
2018-12-09 12:00:00,3424.94,1537.61,5280587.955,3687.554047619048,5411.71545,6449.960954166667,20712.135,72803537.38500002,1.0,3770.880200408566,5541.340798674716,7134.271713891202
2018-12-10 01:00:00,3539.285,1175.255,4169562.955,3681.032321428572,5406.565816666666,6448.2936375,20290.595,71461563.11500002,0.0,3766.7150405043667,5537.245462774078,7132.277578671546
2018-12-10 02:00:00,3509.295,1560.1950000000002,5477181.725,3675.202083333333,5401.352425,6446.6141875,19195.745,67637435.32500002,0.0,3762.2282005494512,5533.105055009713,7130.271292049399
2018-12-10 03:00:00,3490.255,2032.485,7039985.12,3669.622619047619,5396.118166666666,6444.905868749999,18923.87,66556225.46500002,1.0,3757.5507009016624,5528.937904697475,7128.2574145785575
2018-12-10 04:00:00,3507.085,2021.695,7034248.205,3664.1425,5390.917125,6443.193347916666,19006.845,66702002.60500002,0.0,3753.106630036629,5524.803813599778,7126.250892228615
2018-12-10 05:00:00,3493.925,1051.94,3665059.725,3658.505773809524,5385.70115,6441.482325,17105.98,59763618.36500002,0.0,3748.5403958861652,5520.652821891481,7124.239229890473
2018-12-10 06:00:00,3461.54,1744.5100000000002,6064714.69,3652.534166666667,5380.436691666667,6439.751518749999,17456.53,60913582.515000015,0.0,3743.6255004930977,5516.45293444352,7122.214420202821
2018-12-10 07:00:00,3453.26,2249.665,7732023.31,3646.595773809524,5375.153691666667,6438.04004375,18392.825,64026378.835000016,1.0,3738.655029233587,5512.244347349432,7120.18651020187
2018-12-10 08:00:00,3454.82,1770.63,6079568.515,3640.343392857143,5369.867091666666,6436.367966666667,19216.66,66764765.61500002,1.0,3733.7411795576213,5508.04348439495,7118.15959843826
2018-12-10 09:00:00,3466.37,1764.96,6112341.345,3634.170357142857,5364.603,6434.711039583333,19723.025,68442579.83000001,1.0,3728.9964796421514,5503.866948827365,7116.1378454445285
2018-12-10 10:00:00,3474.135,1307.525,4548679.565,3628.2223214285714,5359.371016666666,6433.050816666666,19549.335000000003,67837361.9,1.0,3724.3748020569174,5499.708427171801,7114.119666029644
2018-12-10 11:00:00,3474.6000000000004,1046.195,3656707.27,3622.492678571428,5354.1549,6431.386066666667,19262.665,66860660.38000002,1.0,3719.7896432093553,5495.555775943659,7112.102019913386
2018-12-10 12:00:00,3533.6000000000004,1065.675,3765607.91,3615.803630952381,5349.027791666667,6429.715214583333,18790.73,65345680.335000016,0.0,3715.9369051141157,5491.5064551484875,7110.109295238407
2018-12-11 01:00:00,3391.075,1334.45,4523986.725,3609.0730357142857,5343.696141666666,6427.9950125,18949.925,65700104.10500001,0.0,3710.436556424345,5487.2246556897035,7108.057535721725
2018-12-11 02:00:00,3387.54,1453.485,4898827.57,3602.171845238095,5338.374633333333,6426.262956250001,18843.215,65121749.95000002,0.0,3704.924017328826,5482.942211802664,7106.004645504842
